0.0043878	0.065615	1.0065	0.074139	4.9741	0.070344	3.1803e-05	3.1652e-05	1.978e-06	1.0079	1.5274	0.24692	5.2604
0.0042155	0.065465	0.99637	0.073084	4.9985	0.069232	3.1834e-05	3.1593e-05	1.972e-06	1.0101	1.5312	0.24443	8.5481
0.0041222	0.069806	1.0067	0.072753	4.9074	0.073376	3.1493e-05	3.2177e-05	2.019e-06	1.0005	1.4931	0.24287	4.7426
0.0042229	0.064971	1.021	0.07692	5.0487	0.073488	3.1711e-05	3.1344e-05	1.9531e-06	1.0361	1.5063	0.23937	5.1087
0.0042417	0.06807	1.01	0.075529	4.9825	0.07154	3.2455e-05	3.1676e-05	1.9574e-06	1.0041	1.4903	0.21938	1.975
0.0040997	0.066797	0.97537	0.071201	5.0579	0.068429	3.1647e-05	3.1194e-05	1.9857e-06	1.0168	1.4792	0.21521	8.0839
0.0040078	0.067665	0.98791	0.07265	4.9602	0.076394	3.0987e-05	3.1967e-05	2.0144e-06	1.0011	1.537	0.24851	9.717
0.0039376	0.06494	1.0185	0.072777	5.0231	0.071122	3.1905e-05	3.1186e-05	1.9769e-06	1.0015	1.5001	0.22643	8.4131
0.0040513	0.06857	1.0101	0.071961	4.8605	0.06822	3.136e-05	3.1178e-05	2.0523e-06	0.98771	1.5122	0.2077	2.9683
0.0040568	0.066263	1.0254	0.071741	5.0042	0.07014	3.1351e-05	3.2005e-05	1.9543e-06	0.99867	1.5413	0.23491	6.1895
0.0040543	0.066494	0.98459	0.071884	4.9627	0.069803	3.1655e-05	3.2173e-05	2.0262e-06	0.98795	1.4954	0.21062	9.0766
0.0044369	0.068396	1.0071	0.068779	4.9486	0.07443	3.0579e-05	3.1564e-05	1.9504e-06	1.0158	1.5266	0.21826	6.4865
0.0040432	0.066558	1.0078	0.0698	5.0426	0.072352	3.2137e-05	3.0921e-05	1.9889e-06	0.98275	1.5147	0.24039	4.8675
0.0039924	0.065866	1.022	0.073596	5.0363	0.073577	3.2079e-05	3.1669e-05	2.0074e-06	0.99876	1.5237	0.22563	7.4234
0.0041879	0.064028	1.0066	0.07132	4.9906	0.067996	3.1095e-05	3.2072e-05	2.014e-06	1.0018	1.53	0.22465	6.3352
0.0041119	0.068365	0.98636	0.073697	5.0965	0.073126	3.2062e-05	3.088e-05	2.0001e-06	0.98329	1.4705	0.23024	7.2872
0.0041308	0.067097	1.0164	0.066414	4.925	0.07479	3.1473e-05	3.133e-05	1.9591e-06	0.99621	1.529	0.23316	2.5445
0.0043439	0.065291	0.9831	0.073391	4.9757	0.07051	3.1953e-05	3.2198e-05	1.9876e-06	0.97577	1.5308	0.22197	3.2073
0.0039959	0.06582	0.98894	0.06847	4.9928	0.071906	3.175e-05	3.1367e-05	1.9707e-06	0.97205	1.4981	0.22851	4.1152
0.0040173	0.066232	0.97883	0.07035	5.1245	0.070686	3.1415e-05	3.1749e-05	1.9863e-06	1.0249	1.4843	0.23585	6.7764
0.0042939	0.064551	0.99117	0.072048	5.0531	0.072521	3.1444e-05	3.1423e-05	1.9886e-06	0.99815	1.4896	0.24494	6.2761
0.0038415	0.069721	0.98847	0.070777	5.0603	0.070595	3.2042e-05	3.2525e-05	1.9626e-06	1.032	1.4853	0.23267	9.7864
0.004075	0.066175	1.005	0.074579	4.9216	0.070937	3.1841e-05	3.0903e-05	1.9694e-06	1.0002	1.5101	0.22958	8.7136
0.0040466	0.068912	1.0213	0.068961	4.8891	0.073541	3.1543e-05	3.1871e-05	2.0013e-06	1.0064	1.4901	0.22053	6.0952
0.0039825	0.066524	1.0012	0.068118	5.0938	0.072597	3.1969e-05	3.1546e-05	2.0101e-06	0.98739	1.5457	0.23057	1.4323
0.004402	0.065644	1.0003	0.074443	5.0106	0.07381	3.1824e-05	3.1583e-05	2.0242e-06	0.99998	1.4739	0.24304	3.8978
0.004178	0.06526	1.0095	0.068416	4.9392	0.070764	3.1973e-05	3.1756e-05	1.9794e-06	1.0075	1.5213	0.24006	7.3789
0.0044985	0.066591	1.0052	0.069413	5.0128	0.072153	3.2303e-05	3.164e-05	1.9518e-06	1.0091	1.4755	0.23303	9.7619
0.0041449	0.066093	1.0001	0.067446	4.9366	0.075037	3.085e-05	3.1097e-05	2.0095e-06	0.97812	1.513	0.23502	2.1241
0.0041387	0.066536	0.99696	0.071125	4.9776	0.07085	3.1639e-05	3.2649e-05	2.0829e-06	0.99668	1.5255	0.23367	3.2794
0.0040106	0.067795	1.0238	0.068554	5.0646	0.074249	3.1355e-05	3.2229e-05	2.0157e-06	1.0017	1.4964	0.23186	6.5736
0.0040731	0.067634	0.9943	0.073007	4.867	0.068872	3.0769e-05	3.1e-05	1.9918e-06	1.0039	1.5018	0.22884	8.5865
0.0041815	0.067951	1.0295	0.072923	5.0667	0.071249	3.2008e-05	3.1467e-05	1.9813e-06	1.0156	1.4605	0.23414	3.6931
0.0044747	0.064369	1.0132	0.071099	5.0634	0.072856	3.1463e-05	3.1746e-05	2.0181e-06	0.99766	1.5166	0.22206	6.4077
0.0040809	0.068234	0.99487	0.073227	5.0737	0.072468	3.1084e-05	3.0695e-05	1.9773e-06	0.97196	1.4927	0.22443	6.9517
0.004173	0.065376	0.99691	0.072827	5.087	0.067632	3.1409e-05	3.1324e-05	2.0037e-06	1.0105	1.4836	0.24564	6.6206
0.0041401	0.068903	1.0228	0.068892	5.127	0.069526	3.0974e-05	3.2254e-05	2.048e-06	1.0259	1.4997	0.23666	7.1731
0.0043681	0.066602	0.99931	0.070275	4.9463	0.074596	3.1448e-05	3.0855e-05	1.9739e-06	1.0062	1.4646	0.24936	8.2798
0.0040613	0.067007	0.99664	0.072271	5.005	0.067794	3.1036e-05	3.1461e-05	2.0218e-06	0.9742	1.5171	0.22995	3.3352
0.0037155	0.066083	1.0175	0.071042	4.9749	0.073395	3.2001e-05	3.1845e-05	1.9985e-06	0.97977	1.4723	0.21593	3.6252
0.0040137	0.06612	1.0089	0.06867	5.1458	0.071669	3.1586e-05	3.1605e-05	1.9468e-06	0.98381	1.486	0.23552	1.542
0.0041269	0.064171	0.98018	0.07238	5.0254	0.070044	3.1197e-05	3.1949e-05	1.9744e-06	0.99471	1.4888	0.24225	9.4683
0.0040252	0.065894	1.003	0.066149	4.9481	0.072283	3.1675e-05	3.1431e-05	1.9581e-06	0.97594	1.4475	0.21738	7.992
0.0036653	0.06521	0.99792	0.072477	4.8844	0.072266	3.1874e-05	3.1041e-05	2.0229e-06	0.99957	1.4694	0.23958	8.1402
0.0041622	0.063437	1.0147	0.072404	5.0097	0.070159	3.1635e-05	3.1391e-05	1.9841e-06	0.98612	1.5105	0.24243	3.5525
0.0042567	0.066694	0.99382	0.069645	4.9713	0.071	3.095e-05	3.1648e-05	2.0208e-06	0.97689	1.4718	0.23564	9.1255
0.0040828	0.067862	0.999	0.070855	5.0386	0.07111	3.1273e-05	3.206e-05	1.9636e-06	0.9815	1.5378	0.25158	7.5092
0.0043647	0.066721	0.99208	0.072116	5.0557	0.070961	3.1223e-05	3.2116e-05	1.9897e-06	1.0287	1.4817	0.24343	1.5905
0.0042707	0.067829	1.0018	0.07045	4.9519	0.073661	3.1211e-05	3.1134e-05	2.004e-06	0.99343	1.5157	0.23912	9.9547
0.0042676	0.070181	0.97629	0.073156	5.0846	0.071749	3.0119e-05	3.0746e-05	2.0126e-06	0.99699	1.5009	0.22144	3.7137
0.004238	0.063152	0.99554	0.075098	4.9683	0.070551	3.159e-05	3.0796e-05	2.0296e-06	0.99909	1.4528	0.23543	7.0148
0.0044578	0.064753	1.0246	0.074659	5.1648	0.065023	3.1486e-05	3.1618e-05	1.9839e-06	0.99357	1.4874	0.22507	6.8363
0.0040186	0.070519	0.98817	0.070436	5.0498	0.069596	3.1698e-05	3.1581e-05	1.9816e-06	1.013	1.4677	0.2249	1.2858
0.0043187	0.06666	1.0312	0.071192	4.9115	0.072209	3.2245e-05	3.1554e-05	2.0176e-06	1.0021	1.5013	0.23039	7.7085
0.0044312	0.06359	0.99641	0.069626	4.9913	0.071432	3.082e-05	3.0926e-05	1.9908e-06	1.0072	1.5085	0.23743	1.1398
0.0039207	0.063929	1.0076	0.070268	4.9658	0.072661	3.1621e-05	3.1691e-05	1.9853e-06	1.0076	1.4968	0.24251	2.1701
0.0042755	0.06686	1.0034	0.073963	4.8811	0.07406	3.089e-05	3.1228e-05	2.0031e-06	1.0023	1.4771	0.24159	9.9967
0.0041476	0.068128	1.0015	0.069768	4.9869	0.069895	3.1596e-05	3.1521e-05	1.9725e-06	1.0269	1.4966	0.24358	8.9592
0.0039203	0.066771	1.029	0.07444	5.0088	0.071999	3.1008e-05	3.0989e-05	1.9751e-06	0.99448	1.5181	0.23648	6.6708
0.0040977	0.066871	1.0079	0.073352	5.02	0.069942	3.2051e-05	3.1659e-05	2.0017e-06	0.98868	1.4934	0.23723	3.0209
0.0040699	0.069149	1.0349	0.073335	4.9951	0.069649	3.1789e-05	3.0832e-05	1.9818e-06	0.9677	1.5069	0.23818	4.8841
0.003889	0.06345	1.0085	0.073769	5.0446	0.072104	3.203e-05	3.1589e-05	1.9755e-06	1.0083	1.4668	0.22631	9.3732
0.0043351	0.068447	1.0022	0.074186	4.9433	0.072786	3.1251e-05	3.1446e-05	1.9351e-06	0.99143	1.5176	0.23383	5.4036
0.0042176	0.066302	1.0112	0.072543	4.9646	0.06874	3.1128e-05	3.1164e-05	1.959e-06	0.99308	1.4712	0.23846	2.4902
0.004118	0.065297	0.98339	0.072871	5.0686	0.07146	3.1269e-05	3.1085e-05	1.9826e-06	1.0033	1.4988	0.2352	5.7241
0.0041567	0.062823	0.98489	0.069258	5.0278	0.071588	3.156e-05	3.1359e-05	2.0077e-06	0.99161	1.4991	0.23693	3.4596
0.0042006	0.065177	0.9791	0.07199	5.1037	0.071058	3.1521e-05	3.1805e-05	1.9701e-06	0.99652	1.5165	0.22378	4.4093
0.0041925	0.063019	1.0198	0.073872	5.0408	0.072577	3.1622e-05	3.1932e-05	1.9453e-06	0.99934	1.4415	0.2293	9.5957
0.004614	0.066714	0.99758	0.075257	5.0475	0.071329	3.1146e-05	3.1021e-05	1.966e-06	1.0036	1.5099	0.22527	1.3219
0.0038965	0.067956	1.0181	0.072204	5.0195	0.069784	3.0426e-05	3.1493e-05	1.9974e-06	1.0011	1.4636	0.23798	8.0292
0.0041517	0.06869	1.0013	0.07178	5.0136	0.069975	3.1795e-05	3.1821e-05	1.9933e-06	1.0032	1.4876	0.23924	9.0145
0.004105	0.064411	1.0098	0.068184	5.1323	0.068786	3.1318e-05	3.2154e-05	2.0113e-06	1.0087	1.5061	0.23243	3.1699
0.0041135	0.069493	0.99141	0.071365	4.9549	0.0718	3.1736e-05	3.1704e-05	1.9811e-06	1.0097	1.5022	0.22895	8.3424
0.0041347	0.064802	1.015	0.066749	5.091	0.071198	3.2225e-05	3.1434e-05	1.9452e-06	1.023	1.5043	0.24816	7.1506
0.0038993	0.064639	0.99444	0.07183	5.0396	0.069309	3.1633e-05	3.1739e-05	1.9871e-06	1.0172	1.5325	0.23002	1.8666
0.0037922	0.066242	1.0275	0.071506	5.0317	0.066806	3.1867e-05	3.1216e-05	1.9892e-06	1.0146	1.4941	0.23573	7.8101
0.004211	0.067427	0.99067	0.07489	4.8756	0.07345	3.1506e-05	3.2466e-05	1.967e-06	0.98907	1.5201	0.2379	2.787
0.0038646	0.066935	0.99361	0.070961	4.9269	0.070082	3.1379e-05	3.1405e-05	1.9824e-06	0.99381	1.509	0.23872	4.3148
0.0039406	0.068816	0.99921	0.072346	5.0762	0.069223	3.1665e-05	3.1626e-05	1.9905e-06	0.98583	1.5096	0.23833	5.9541
0.0038078	0.065551	0.98553	0.073558	4.916	0.075587	3.1333e-05	3.1175e-05	1.9602e-06	0.98837	1.4691	0.25674	4.2835
0.0039727	0.067276	0.98115	0.070112	4.9291	0.072696	3.1403e-05	3.213e-05	1.9867e-06	1.0166	1.5019	0.24553	4.6137
0.0041958	0.068752	0.99518	0.071551	4.9701	0.069993	3.1184e-05	3.0589e-05	2.04e-06	0.99259	1.5114	0.21963	5.8056
0.0039094	0.068246	0.97747	0.069286	5.0796	0.073156	3.1549e-05	3.1398e-05	1.9913e-06	0.99405	1.5044	0.26459	7.7579
0.0039716	0.065103	0.96289	0.072895	4.9182	0.070803	3.1001e-05	3.1853e-05	1.9943e-06	0.99837	1.4955	0.23946	4.5902
0.0040034	0.068837	1.0191	0.070011	5.0371	0.071403	3.1735e-05	3.1797e-05	1.9667e-06	0.98112	1.5051	0.24657	2.0305
0.0041585	0.06818	0.96644	0.070639	4.9896	0.071929	3.154e-05	3.194e-05	1.9266e-06	1.0066	1.4617	0.24126	2.6371
0.0042534	0.064714	1.0027	0.069547	4.9788	0.0717	3.1367e-05	3.1889e-05	1.9951e-06	1.006	1.495	0.24079	1.2653
0.0041758	0.067903	1.0048	0.071433	4.888	0.071212	3.1297e-05	3.131e-05	1.9712e-06	0.98671	1.5335	0.25004	5.149
0.0041427	0.066212	1.004	0.072563	5.0923	0.073762	3.0839e-05	3.1491e-05	2.0107e-06	1.0117	1.5005	0.25096	3.3444
0.0042578	0.069448	0.99017	0.071086	4.9502	0.070904	3.2369e-05	3.1108e-05	1.9902e-06	0.985	1.5038	0.21856	2.1559
0.0041064	0.072428	1.0156	0.074064	5.055	0.07411	3.1758e-05	3.1955e-05	1.9341e-06	1.0199	1.4888	0.24174	4.9473
0.0043488	0.066399	0.99782	0.071398	4.9286	0.068665	3.107e-05	3.0959e-05	1.9724e-06	0.99178	1.5094	0.23108	3.8347
0.0041036	0.067697	1.0062	0.069134	4.9552	0.072946	3.1891e-05	3.1012e-05	2.0162e-06	0.96586	1.5561	0.24703	3.0927
0.0039325	0.067172	0.9909	0.070571	4.92	0.072129	3.1611e-05	3.1781e-05	1.9526e-06	1.0108	1.5142	0.22782	3.1155
0.0040774	0.06605	1.0059	0.07163	4.9766	0.073984	3.119e-05	3.1307e-05	1.9644e-06	0.984	1.4775	0.22736	4.4318
0.0042204	0.064217	0.99601	0.07075	4.9731	0.070234	3.1056e-05	3.0815e-05	1.9968e-06	1.0205	1.5258	0.21379	7.241
0.004538	0.063271	1.0202	0.073655	5.1835	0.071621	3.1813e-05	3.1301e-05	1.9978e-06	0.99692	1.5225	0.23465	7.543
0.0040299	0.065752	1.0056	0.068739	4.9404	0.073018	3.1724e-05	3.2024e-05	1.9989e-06	0.98227	1.5034	0.23608	3.3948
0.0040331	0.067224	0.97327	0.073073	4.853	0.071483	3.2015e-05	3.0872e-05	1.9762e-06	0.99194	1.4865	0.22689	2.435
0.0041672	0.069635	1.0038	0.072645	5.0382	0.073297	3.1718e-05	3.1128e-05	1.9571e-06	0.98291	1.5184	0.2345	7.9489
0.0040859	0.067693	0.9867	0.069711	4.9175	0.070471	3.1041e-05	3.2342e-05	1.9291e-06	1.0013	1.4824	0.223	3.8408
0.0041738	0.067583	1.0005	0.071695	4.9237	0.072015	3.0615e-05	3.123e-05	1.9681e-06	0.99584	1.5281	0.23256	6.054
0.0042078	0.067336	1.0108	0.069367	4.8978	0.070744	3.169e-05	3.1823e-05	2.0136e-06	1.0009	1.5189	0.22243	9.3141
0.0041298	0.064473	1.0178	0.072506	4.9932	0.069519	3.1062e-05	3.2322e-05	2.0128e-06	1.0059	1.4958	0.2315	6.9246
0.0038158	0.065723	0.9921	0.071474	4.9853	0.071952	3.1761e-05	3.1899e-05	2.0119e-06	1.018	1.4751	0.22033	6.0155
0.0036717	0.068088	1.0114	0.071663	4.9693	0.073207	3.0922e-05	3.1063e-05	1.9879e-06	1.0144	1.4549	0.23134	4.822
0.004382	0.065354	0.98187	0.068011	5.0313	0.07057	3.1175e-05	3.0672e-05	1.9787e-06	0.98818	1.5199	0.23889	4.7165
0.0041869	0.069167	1.0073	0.071276	5.2239	0.069869	3.1864e-05	3.1573e-05	1.9874e-06	0.99531	1.5127	0.24143	7.9193
0.0039983	0.065629	1.009	0.070716	4.8553	0.072413	3.1534e-05	3.1695e-05	1.9931e-06	0.99732	1.5155	0.248	2.913
0.0043523	0.069091	0.99346	0.072066	4.9423	0.07037	3.1607e-05	3.1724e-05	1.922e-06	1.0192	1.4975	0.23325	5.6437
0.0043971	0.061004	0.99873	0.073198	4.9636	0.067373	3.1282e-05	3.141e-05	1.9549e-06	1.0099	1.5082	0.22094	6.518
0.0042449	0.067032	1.0073	0.073131	5.0704	0.073623	3.0682e-05	3.2016e-05	2.0023e-06	1.0107	1.494	0.22833	1.7867
0.0042334	0.069601	0.98642	0.069895	4.9447	0.069381	3.1881e-05	3.1549e-05	2.0372e-06	0.98201	1.487	0.22982	5.3157
0.0042284	0.066821	0.99263	0.067713	5.0157	0.071852	3.1778e-05	3.1998e-05	1.9121e-06	1.0219	1.5346	0.22591	5.8641
0.0040963	0.070664	1.0024	0.073261	4.9939	0.073838	3.1703e-05	3.2095e-05	2.0214e-06	1.0206	1.5116	0.23155	5.5807
0.0040663	0.065838	0.99281	0.067877	5.0272	0.070254	3.1527e-05	3.1532e-05	1.983e-06	1.0055	1.4972	0.21695	1.0278
0.004326	0.065397	1.0137	0.071652	5.0297	0.06887	3.1898e-05	3.0634e-05	1.9977e-06	0.99844	1.4882	0.23621	3.9853
0.0043185	0.063678	0.96818	0.072282	4.9049	0.072059	3.2199e-05	3.1986e-05	1.9775e-06	0.97999	1.496	0.20489	5.7359
0.0039597	0.068531	0.993	0.071913	5.1189	0.070439	3.1849e-05	3.1376e-05	1.9712e-06	1.0163	1.4728	0.23354	2.7472
0.003951	0.071441	1.0055	0.070501	4.8283	0.070811	3.1435e-05	3.1483e-05	2.028e-06	0.99974	1.5232	0.24746	3.5867
0.0042762	0.065509	0.98864	0.074015	4.9579	0.067893	3.1913e-05	3.2048e-05	1.9563e-06	1.0079	1.5149	0.22765	5.0052
0.004125	0.065033	0.99962	0.075907	5.0122	0.068371	3.1479e-05	3.1604e-05	1.9424e-06	1.0119	1.4766	0.22416	6.1432
0.0038849	0.067448	1.0136	0.070972	5.0622	0.072178	3.209e-05	3.1352e-05	1.9616e-06	0.99063	1.4982	0.24034	2.3014
0.0042492	0.067062	1.0006	0.070781	4.9798	0.069355	3.1929e-05	3.221e-05	1.97e-06	1.0239	1.4828	0.23631	8.7831
0.0040052	0.063735	0.99888	0.070523	5.0013	0.070179	3.1391e-05	3.0397e-05	1.9961e-06	1.0001	1.5046	0.22794	9.1679
0.0039061	0.067142	0.97825	0.069875	5.0117	0.067088	3.1519e-05	3.1731e-05	1.9959e-06	0.97376	1.5208	0.22583	1.3849
0.0039649	0.069254	1.0129	0.070829	4.9352	0.072736	3.1575e-05	3.1143e-05	1.9927e-06	1.0113	1.4921	0.22116	4.4881
0.0039544	0.068489	0.98364	0.073446	5.0026	0.070415	3.151e-05	3.2113e-05	1.969e-06	0.97881	1.516	0.2373	1.0825
0.0042613	0.065937	0.9874	0.072726	4.9811	0.069473	3.0791e-05	3.1293e-05	1.9664e-06	1.0402	1.4978	0.21776	1.2088
0.004197	0.066437	0.99452	0.072455	4.7718	0.073079	3.0755e-05	3.1071e-05	2.0376e-06	0.98942	1.4796	0.22019	5.4154
0.0043579	0.064838	1.0143	0.070694	5.0169	0.075236	3.2332e-05	3.2696e-05	2.0061e-06	0.99427	1.4563	0.22681	2.0465
0.0041914	0.067403	1.017	0.071865	5.0181	0.069108	3.1857e-05	3.2311e-05	1.9434e-06	0.99713	1.4994	0.24625	6.3812
0.0041199	0.068154	0.99037	0.069507	5.0589	0.071715	3.1104e-05	3.2381e-05	1.98e-06	1.0068	1.4762	0.24106	8.6092
0.0040338	0.068323	0.98592	0.070917	4.953	0.073719	3.1566e-05	3.1717e-05	1.96e-06	0.98475	1.481	0.24367	8.1958
0.0041499	0.065492	1.0087	0.068617	4.9674	0.07289	3.2641e-05	3.1377e-05	1.9408e-06	1.0224	1.512	0.25416	9.9018
0.0039333	0.067305	1.002	0.070315	4.9143	0.067495	3.2427e-05	3.1812e-05	1.9784e-06	1.0185	1.5317	0.21346	6.2224
0.0042847	0.065997	1.0118	0.071015	5.0225	0.070283	3.1308e-05	3.1616e-05	2.024e-06	0.99495	1.4936	0.22703	5.0905
0.0044458	0.067465	0.9854	0.072976	4.9514	0.074723	3.1304e-05	3.1874e-05	1.9802e-06	1.0126	1.5052	0.23676	1.7025
0.0043365	0.06603	0.98156	0.067763	5.0342	0.075384	3.0967e-05	3.1501e-05	2.0426e-06	0.98882	1.5086	0.23777	1.752
0.0043049	0.066764	1.0152	0.070544	5.0809	0.072637	3.1202e-05	3.1416e-05	2.0329e-06	1.0214	1.4653	0.22866	2.2567
0.0040374	0.062126	1.0141	0.074958	5.1075	0.071307	3.167e-05	3.1507e-05	2.0053e-06	1.0052	1.5072	0.22724	7.6512
0.0040262	0.070366	0.99981	0.069837	5.0887	0.072745	3.1558e-05	3.0728e-05	2.007e-06	1.0029	1.4984	0.22541	3.7712
0.0044138	0.067552	0.9805	0.073464	4.9722	0.074334	3.2105e-05	3.1924e-05	1.9652e-06	1.0092	1.5469	0.22912	5.5318
0.0041835	0.064661	1.0124	0.069959	4.9314	0.06814	3.1425e-05	3.1238e-05	2.0002e-06	1.0043	1.4803	0.22358	1.8234
0.0040444	0.06633	0.99326	0.067339	5.045	0.069622	3.1166e-05	3.1256e-05	1.9917e-06	1.0048	1.4868	0.23065	8.8192
0.0037655	0.06544	1.0083	0.072954	5.1174	0.072045	3.1291e-05	3.1242e-05	1.9861e-06	0.98456	1.521	0.23288	7.5718
0.0037564	0.067495	0.98983	0.07133	5.0526	0.074667	3.1499e-05	3.1526e-05	1.9687e-06	0.98979	1.503	0.24194	1.9313
0.0040232	0.067287	1.004	0.072694	5.0291	0.070326	3.0532e-05	3.1386e-05	1.9792e-06	0.99231	1.4807	0.22749	4.233
0.0039776	0.066354	1.0009	0.069325	5.0173	0.068551	3.1235e-05	3.1788e-05	1.9756e-06	1.0096	1.4663	0.2503	6.645
0.0038707	0.066415	0.99493	0.071799	4.8429	0.072428	3.1342e-05	3.0943e-05	1.963e-06	1.0252	1.479	0.22178	4.6544
0.0042632	0.065783	1.0116	0.070165	5.0823	0.078228	3.1116e-05	3.244e-05	1.9764e-06	0.98716	1.5059	0.23229	7.325
0.0041653	0.065731	0.99007	0.070907	5.0741	0.072358	3.2233e-05	3.1861e-05	2.0065e-06	0.99276	1.5076	0.24903	1.0902
0.0039781	0.062704	1.0093	0.071594	4.9456	0.069743	3.1238e-05	3.1843e-05	2.0253e-06	0.95653	1.5078	0.22294	9.5754
0.0041609	0.068297	1.0047	0.073819	5.0054	0.073253	3.2166e-05	3.1058e-05	2.0052e-06	0.96981	1.4899	0.22846	9.8513
0.0038318	0.068481	0.99238	0.072102	5.1138	0.071412	3.1943e-05	3.1911e-05	2.0169e-06	1.0085	1.5025	0.22623	8.9089
0.0040916	0.066923	0.98422	0.071151	4.9607	0.069414	3.1134e-05	3.2041e-05	1.973e-06	0.99038	1.4881	0.23509	6.8518
0.0042974	0.067194	0.9973	0.069596	4.9878	0.074492	3.2068e-05	3.1031e-05	1.999e-06	1.0027	1.4584	0.21506	4.995
0.0039665	0.068674	0.98224	0.069456	5.0568	0.071274	3.1781e-05	3.1253e-05	2.0313e-06	1.009	1.511	0.23702	3.0522
0.0042803	0.064892	0.97272	0.072177	4.9031	0.0725	3.1709e-05	3.0962e-05	1.974e-06	0.98532	1.5108	0.22659	2.6999
0.0044204	0.065019	1.0168	0.069	5.0998	0.071523	3.1322e-05	3.1885e-05	1.962e-06	1.0177	1.5357	0.22474	8.4578
0.0042918	0.065154	0.99529	0.072224	4.8942	0.075667	3.1288e-05	3.1565e-05	1.9807e-06	0.99555	1.4916	0.25254	7.0562
0.0040693	0.069309	0.97447	0.071062	4.9832	0.071649	3.2406e-05	3.0497e-05	1.9472e-06	0.99515	1.4891	0.22265	5.5901
0.0043102	0.064521	1.0376	0.069954	4.8951	0.071376	3.1397e-05	3.1777e-05	1.9399e-06	1.0111	1.5517	0.23434	8.654
0.0042864	0.068996	0.96987	0.071925	5.0259	0.074179	3.1818e-05	3.1153e-05	2.0351e-06	1.0006	1.4745	0.22398	5.2052
0.0043293	0.066365	0.99601	0.074751	5.0511	0.068586	3.122e-05	3.172e-05	2.002e-06	1.0135	1.4943	0.24267	7.0932
0.0041101	0.066992	1.0033	0.074253	5.0428	0.072923	3.1485e-05	3.1833e-05	1.9181e-06	0.98653	1.5229	0.23758	3.5164
0.0039259	0.069047	0.99403	0.073885	5.1093	0.072988	3.0866e-05	3.1455e-05	1.9939e-06	1.0025	1.5066	0.23991	4.3491
0.0040406	0.064858	0.99569	0.073533	4.9808	0.07103	3.1934e-05	3.1206e-05	1.9948e-06	0.9896	1.514	0.23031	9.1946
0.0042246	0.068033	1.0128	0.070389	4.9859	0.069	3.066e-05	3.1685e-05	1.9846e-06	0.99458	1.4846	0.23198	2.3742
0.0042306	0.064253	0.97093	0.076244	5.0331	0.068287	3.0939e-05	3.1274e-05	1.9849e-06	0.98576	1.5056	0.24409	8.9921
